Date,Open,High,Low,Close,Adj Close,Volume
2002-03-04,388.290009,391.000000,385.959991,391.000000,391.000000,2921700
2002-03-05,392.619995,394.399994,383.809998,384.549988,384.549988,3047000
2002-03-06,387.760010,393.070007,386.700012,391.709991,391.709991,2812000
2002-03-07,394.220001,394.299988,386.760010,391.670013,391.670013,2406600
2002-03-08,393.019989,396.700012,390.649994,390.649994,390.649994,2513800
2002-03-11,390.570007,391.489990,386.339996,387.779999,387.779999,1459500
2002-03-12,389.010010,391.850006,384.359985,384.739990,384.739990,1397600
2002-03-13,385.170013,385.230011,374.739990,378.609985,378.609985,1480600
2002-03-14,378.190002,382.440002,375.959991,382.160004,382.160004,1281000
2002-03-15,382.450012,382.470001,376.720001,377.390015,377.390015,1097400
2002-03-18,377.899994,380.410004,374.720001,374.730011,374.730011,911400
2002-03-19,375.970001,377.359985,371.109985,375.899994,375.899994,1244000
2002-03-20,377.529999,383.339996,376.429993,383.339996,383.339996,1370900
2002-03-21,382.779999,389.730011,382.450012,386.329987,386.329987,1787000
2002-03-22,387.929993,390.140015,385.399994,389.309998,389.309998,1489000
2002-03-25,390.600006,392.459991,386.619995,387.119995,387.119995,889300
2002-03-26,387.619995,388.649994,384.790009,384.799988,384.799988,878500
2002-03-27,384.739990,385.600006,376.670013,377.100006,377.100006,1215700
2002-03-28,377.519989,381.739990,376.950012,379.549988,379.549988,1174500
2002-03-29,379.929993,380.540009,371.519989,373.950012,373.950012,913200
2002-04-01,373.970001,375.519989,370.359985,375.519989,375.519989,523000
2002-04-02,375.829987,376.820007,370.549988,370.820007,370.820007,510400
2002-04-03,369.369995,369.369995,362.380005,364.109985,364.109985,673700
2002-04-04,361.950012,364.640015,360.470001,361.950012,361.950012,652700
2002-04-05,362.880005,370.440002,362.880005,369.989990,369.989990,1239900
2002-04-08,null,null,null,null,null,null
2002-04-09,371.290009,373.839996,369.059998,370.859985,370.859985,1056800
2002-04-10,371.540009,373.730011,370.390015,372.670013,372.670013,942500
2002-04-11,374.440002,379.130005,374.440002,377.950012,377.950012,1516100
2002-04-12,377.500000,379.630005,375.480011,379.630005,379.630005,1033600
2002-04-15,null,null,null,null,null,null
2002-04-16,null,null,null,null,null,null
2002-04-17,383.529999,390.859985,383.470001,390.730011,390.730011,2016300
2002-04-18,392.500000,393.320007,387.480011,387.480011,387.480011,1867000
2002-04-19,388.700012,391.339996,385.170013,386.510010,386.510010,1943500
2002-04-22,387.299988,389.619995,385.410004,386.920013,386.920013,1457100
2002-04-23,386.070007,386.070007,380.630005,381.429993,381.429993,1023300
2002-04-24,381.109985,384.000000,379.600006,380.760010,380.760010,1175900
2002-04-25,379.690002,380.589996,373.040009,373.040009,373.040009,1167500
2002-04-26,374.100006,376.500000,373.390015,376.440002,376.440002,829900
2002-04-29,374.040009,374.440002,370.609985,371.010010,371.010010,591100
2002-04-30,371.119995,372.700012,368.890015,371.420013,371.420013,774700
2002-05-01,null,null,null,null,null,null
2002-05-02,372.709991,374.929993,369.859985,369.859985,369.859985,605300
2002-05-03,371.399994,374.049988,369.350006,374.049988,374.049988,547600
2002-05-06,null,null,null,null,null,null
2002-05-07,372.609985,374.649994,371.130005,374.649994,374.649994,591200
2002-05-08,376.839996,382.480011,375.619995,382.480011,382.480011,769900
2002-05-09,387.070007,387.070007,380.089996,380.700012,380.700012,907900
2002-05-10,381.750000,382.470001,377.380005,382.089996,382.089996,617300
2002-05-13,381.320007,381.839996,379.890015,380.670013,380.670013,399500
2002-05-14,382.299988,382.899994,380.519989,382.089996,382.089996,599600
2002-05-15,383.160004,383.750000,375.829987,375.829987,375.829987,707100
2002-05-16,376.890015,378.149994,374.660004,376.179993,376.179993,449200
2002-05-17,376.260010,379.079987,375.970001,378.230011,378.230011,606100
2002-05-20,378.809998,381.019989,378.510010,381.019989,381.019989,498100
2002-05-21,380.980011,385.640015,380.980011,385.640015,385.640015,817500
2002-05-22,386.049988,388.279999,385.480011,386.970001,386.970001,903200
2002-05-23,388.309998,394.559998,387.899994,392.850006,392.850006,1173600
2002-05-24,394.880005,396.480011,391.410004,392.089996,392.089996,927500
2002-05-27,null,null,null,null,null,null
2002-05-28,392.899994,404.809998,392.899994,403.040009,403.040009,1129400
2002-05-29,405.850006,412.399994,405.850006,409.109985,409.109985,1672900
2002-05-30,412.269989,412.890015,404.510010,407.410004,407.410004,1367500
2002-05-31,407.839996,410.709991,404.769989,407.959991,407.959991,1316800
2002-06-03,409.070007,411.010010,406.769989,406.769989,406.769989,915900
2002-06-04,406.600006,407.739990,402.320007,402.540009,402.540009,919800
2002-06-05,402.809998,411.070007,402.809998,411.070007,411.070007,985700
2002-06-06,412.820007,419.540009,412.820007,417.760010,417.760010,1850300
2002-06-07,418.679993,423.209991,415.559998,417.329987,417.329987,1333600
2002-06-10,419.070007,423.899994,418.559998,423.649994,423.649994,1737700
2002-06-11,425.679993,425.720001,417.890015,418.850006,418.850006,1679300
2002-06-12,418.869995,429.230011,418.869995,423.609985,423.609985,1911200
2002-06-13,424.049988,428.760010,421.170013,426.450012,426.450012,1331700
2002-06-14,428.510010,430.670013,421.510010,422.440002,422.440002,1420300
2002-06-17,422.420013,424.190002,416.350006,417.390015,417.390015,1043600
2002-06-18,419.290009,419.519989,414.470001,418.519989,418.519989,739800
2002-06-19,418.450012,418.769989,405.000000,406.470001,406.470001,909600
2002-06-20,405.609985,406.230011,400.149994,403.309998,403.309998,884400
2002-06-21,399.730011,399.730011,393.459991,395.459991,395.459991,774300
2002-06-24,393.910004,394.429993,388.920013,393.880005,393.880005,514500
2002-06-25,394.670013,398.690002,393.149994,398.529999,398.529999,640200
2002-06-26,395.369995,395.420013,379.450012,381.209991,381.209991,989900
2002-06-27,384.890015,386.019989,381.899994,383.019989,383.019989,572400
2002-06-28,386.239990,391.920013,386.239990,389.100006,389.100006,594300
2002-07-01,null,null,null,null,null,null
2002-07-02,388.119995,390.779999,387.309998,390.779999,390.779999,491500
2002-07-03,390.140015,396.500000,390.140015,395.149994,395.149994,861400
2002-07-04,397.049988,398.609985,394.529999,397.790009,397.790009,755400
2002-07-05,398.390015,402.720001,396.410004,401.100006,401.100006,979800
2002-07-08,404.049988,404.750000,398.730011,398.750000,398.750000,692400
2002-07-09,399.959991,403.359985,397.850006,403.220001,403.220001,630000
2002-07-10,402.940002,404.149994,401.339996,402.970001,402.970001,867700
2002-07-11,400.579987,404.269989,396.880005,397.970001,397.970001,952300
2002-07-12,400.470001,402.649994,399.399994,400.660004,400.660004,718200
2002-07-15,401.309998,401.619995,398.529999,399.359985,399.359985,564200
2002-07-16,399.630005,400.140015,392.279999,392.549988,392.549988,699600
2002-07-17,392.709991,394.320007,390.070007,394.320007,394.320007,544200
2002-07-18,395.609985,398.029999,393.690002,397.910004,397.910004,803600
2002-07-19,395.859985,397.540009,394.140015,394.269989,394.269989,737100
2002-07-22,391.510010,391.510010,383.070007,383.070007,383.070007,567200
2002-07-23,383.070007,388.100006,383.049988,387.959991,387.959991,475000
2002-07-24,385.880005,385.880005,373.570007,374.440002,374.440002,709200
2002-07-25,null,null,null,null,null,null
2002-07-26,374.829987,375.290009,365.200012,366.470001,366.470001,558700
2002-07-29,367.470001,370.260010,365.959991,366.480011,366.480011,378900
2002-07-30,372.200012,375.170013,372.200012,374.079987,374.079987,488400
2002-07-31,374.119995,376.359985,373.019989,376.019989,376.019989,376700
2002-08-01,376.079987,379.070007,376.079987,376.679993,376.679993,696100
2002-08-02,376.420013,376.420013,368.980011,370.459991,370.459991,549000
2002-08-05,369.519989,369.519989,362.070007,362.140015,362.140015,377600
2002-08-06,360.440002,362.690002,358.290009,362.660004,362.660004,530800
2002-08-07,365.619995,369.130005,364.470001,367.040009,367.040009,834100
2002-08-08,367.989990,368.410004,360.029999,360.029999,360.029999,690000
2002-08-09,363.559998,368.799988,363.559998,367.070007,367.070007,536400
2002-08-12,null,null,null,null,null,null
2002-08-13,367.269989,368.600006,362.140015,366.470001,366.470001,506300
2002-08-14,366.619995,371.260010,364.529999,371.190002,371.190002,645500
2002-08-15,374.309998,376.779999,370.769989,371.619995,371.619995,1307900
2002-08-16,373.450012,376.089996,371.000000,373.029999,373.029999,819300
2002-08-19,373.549988,373.549988,369.000000,370.209991,370.209991,521900
2002-08-20,372.670013,374.970001,371.190002,373.250000,373.250000,777600
2002-08-21,372.929993,372.970001,369.510010,372.220001,372.220001,577700
2002-08-22,372.609985,374.420013,368.320007,368.320007,368.320007,676200
2002-08-23,369.670013,369.829987,365.589996,367.010010,367.010010,377100
2002-08-26,366.989990,369.070007,366.209991,369.019989,369.019989,256300
2002-08-27,368.820007,371.470001,367.190002,370.140015,370.140015,311900
2002-08-28,370.380005,372.100006,364.260010,365.130005,365.130005,578500
2002-08-29,364.769989,364.769989,361.250000,362.140015,362.140015,292900
2002-08-30,361.940002,363.170013,359.529999,361.160004,361.160004,279500
2002-09-02,360.549988,360.829987,356.839996,357.359985,357.359985,224800
2002-09-03,357.089996,359.179993,355.589996,355.589996,355.589996,222800
2002-09-04,353.149994,353.149994,347.420013,351.940002,351.940002,425900
2002-09-05,352.380005,352.899994,350.049988,350.049988,350.049988,367300
2002-09-06,348.470001,353.790009,347.989990,353.549988,353.549988,388200
2002-09-09,354.130005,354.359985,352.399994,353.230011,353.230011,225500
2002-09-10,354.510010,360.609985,354.510010,360.609985,360.609985,529400
2002-09-11,360.920013,361.380005,359.239990,361.350006,361.350006,452100
2002-09-12,361.070007,366.880005,361.070007,361.489990,361.489990,737200
2002-09-13,358.390015,358.459991,355.880005,357.149994,357.149994,443900
2002-09-16,356.910004,358.220001,351.359985,351.880005,351.880005,413100
2002-09-17,356.829987,359.529999,356.369995,359.299988,359.299988,741100
2002-09-18,355.500000,355.500000,352.899994,354.000000,354.000000,478300
2002-09-19,354.100006,356.010010,352.339996,352.339996,352.339996,552200
2002-09-20,350.029999,351.519989,347.829987,351.519989,351.519989,652100
2002-09-23,351.089996,351.089996,347.760010,347.970001,347.970001,324600
2002-09-24,347.660004,347.660004,339.929993,340.329987,340.329987,527200
2002-09-25,338.910004,338.910004,332.299988,336.000000,336.000000,721100
2002-09-26,338.959991,339.579987,335.299988,335.820007,335.820007,533900
2002-09-27,338.230011,340.350006,338.059998,338.720001,338.720001,381800
2002-09-30,335.549988,335.549988,330.980011,331.790009,331.790009,239900
2002-10-01,330.920013,333.750000,330.369995,333.690002,333.690002,368100
2002-10-02,337.040009,337.470001,334.989990,335.429993,335.429993,476300
2002-10-03,334.869995,337.290009,334.410004,336.549988,336.549988,317600
2002-10-04,336.980011,341.910004,336.980011,340.920013,340.920013,570300
2002-10-07,339.350006,339.350006,335.670013,335.880005,335.880005,229800
2002-10-08,336.299988,338.440002,336.299988,337.839996,337.839996,468400
2002-10-09,338.029999,340.290009,338.000000,338.369995,338.369995,473000
2002-10-10,337.350006,337.350006,333.510010,333.750000,333.750000,460600
2002-10-11,335.920013,336.179993,330.410004,330.410004,330.410004,556000
2002-10-14,330.720001,330.720001,323.859985,323.859985,323.859985,444700
2002-10-15,324.410004,328.920013,323.179993,328.290009,328.290009,573000
2002-10-16,330.230011,333.739990,329.640015,332.799988,332.799988,746200
2002-10-17,332.700012,335.209991,330.119995,333.179993,333.179993,843300
2002-10-18,333.630005,344.220001,333.630005,342.459991,342.459991,1687800
2002-10-21,342.720001,344.989990,341.540009,344.279999,344.279999,1024600
2002-10-22,346.619995,347.170013,344.019989,346.209991,346.209991,994400
2002-10-23,null,null,null,null,null,null
2002-10-24,346.269989,349.309998,344.859985,346.589996,346.589996,998800
2002-10-25,346.670013,348.760010,345.549988,348.459991,348.459991,971000
2002-10-28,349.500000,357.420013,349.500000,357.420013,357.420013,1208600
2002-10-29,356.989990,358.209991,353.510010,353.950012,353.950012,1019400
2002-10-30,354.690002,355.380005,351.920013,355.000000,355.000000,850700
2002-10-31,356.320007,357.600006,354.279999,357.220001,357.220001,717800
2002-11-01,357.130005,360.290009,357.109985,357.679993,357.679993,866200
2002-11-04,358.649994,360.510010,356.640015,358.799988,358.799988,765000
2002-11-05,358.940002,359.869995,353.989990,355.769989,355.769989,698600
2002-11-06,356.269989,356.739990,353.709991,353.799988,353.799988,643500
2002-11-07,353.829987,359.220001,352.160004,357.459991,357.459991,837300
2002-11-08,355.600006,357.470001,354.609985,355.000000,355.000000,741400
2002-11-11,354.589996,354.730011,350.359985,350.359985,350.359985,411600
2002-11-12,348.239990,348.239990,342.589996,345.070007,345.070007,568800
2002-11-13,345.630005,345.679993,342.440002,343.670013,343.670013,463900
2002-11-14,347.149994,349.510010,347.119995,348.950012,348.950012,890300
2002-11-15,348.989990,356.239990,348.989990,356.239990,356.239990,1208500
2002-11-18,357.579987,358.250000,354.829987,357.100006,357.100006,878900
2002-11-19,356.959991,358.980011,353.619995,353.619995,353.619995,1476900
2002-11-20,354.399994,356.470001,351.630005,352.179993,352.179993,1021800
2002-11-21,352.179993,358.440002,352.179993,358.440002,358.440002,1110600
2002-11-22,359.500000,363.690002,359.500000,362.589996,362.589996,1466500
2002-11-25,362.869995,366.480011,362.869995,364.529999,364.529999,999100
2002-11-26,364.459991,364.869995,360.190002,361.209991,361.209991,918000
2002-11-27,360.450012,361.959991,360.040009,361.350006,361.350006,939100
2002-11-28,364.799988,366.369995,364.279999,364.290009,364.290009,1351400
2002-11-29,365.079987,365.309998,362.269989,364.899994,364.899994,713600
2002-12-02,365.140015,366.799988,362.970001,366.670013,366.670013,549200
2002-12-03,367.079987,368.190002,364.190002,364.190002,364.190002,806000
2002-12-04,362.649994,366.329987,362.179993,364.940002,364.940002,779700
2002-12-05,null,null,null,null,null,null
2002-12-06,364.739990,366.730011,364.739990,365.089996,365.089996,924300
2002-12-09,365.589996,368.769989,365.290009,365.350006,365.350006,536500
2002-12-10,null,null,null,null,null,null
2002-12-11,365.640015,368.190002,364.279999,365.459991,365.459991,559100
2002-12-12,365.920013,366.339996,360.970001,360.989990,360.989990,434000
2002-12-13,360.119995,360.260010,355.320007,356.200012,356.200012,570200
2002-12-16,355.609985,355.609985,353.010010,353.929993,353.929993,359800
2002-12-17,355.420013,357.630005,352.690002,352.829987,352.829987,553700
2002-12-18,352.709991,352.709991,348.420013,350.619995,350.619995,976800
2002-12-19,349.619995,351.109985,348.079987,350.250000,350.250000,969800
2002-12-20,350.290009,350.700012,348.839996,350.010010,350.010010,820600
2002-12-23,349.890015,352.790009,349.589996,350.549988,350.549988,552600
2002-12-24,351.230011,351.250000,348.850006,350.929993,350.929993,458600
2002-12-25,351.000000,353.609985,350.809998,353.410004,353.410004,517000
2002-12-26,353.250000,355.359985,352.920013,355.359985,355.359985,576300
2002-12-27,355.869995,357.600006,354.529999,356.480011,356.480011,537800
2002-12-30,null,null,null,null,null,null
2002-12-31,null,null,null,null,null,null
2003-01-01,null,null,null,null,null,null
2003-01-02,356.450012,356.679993,351.320007,351.519989,351.519989,305100
2003-01-03,353.049988,357.630005,353.049988,357.230011,357.230011,852600
2003-01-06,357.440002,364.609985,357.440002,364.149994,364.149994,1405500
2003-01-07,366.500000,368.160004,364.500000,365.510010,365.510010,1577100
2003-01-08,366.149994,366.149994,360.410004,360.410004,360.410004,1073500
2003-01-09,359.869995,361.089996,355.589996,358.760010,358.760010,915800
2003-01-10,359.420013,362.559998,359.420013,360.369995,360.369995,1202400
2003-01-13,361.049988,364.380005,359.940002,364.049988,364.049988,943000
2003-01-14,365.209991,374.049988,365.209991,373.329987,373.329987,1469700
2003-01-15,373.350006,375.170013,371.570007,371.820007,371.820007,1168600
2003-01-16,371.390015,375.500000,370.320007,370.480011,370.480011,1014900
2003-01-17,371.029999,372.190002,366.850006,367.160004,367.160004,809200
2003-01-20,366.209991,371.679993,365.859985,371.450012,371.450012,756900
2003-01-21,371.609985,376.500000,371.609985,375.910004,375.910004,1060800
2003-01-22,375.329987,378.299988,373.170013,373.170013,373.170013,1096100
2003-01-23,373.799988,377.690002,372.309998,376.559998,376.559998,1082100
2003-01-24,377.440002,379.489990,375.000000,376.299988,376.299988,1180400
2003-01-27,373.980011,374.540009,370.799988,370.799988,370.799988,782700
2003-01-28,371.390015,374.760010,368.869995,374.760010,374.760010,752000
2003-01-29,375.600006,377.420013,369.690002,369.690002,369.690002,810300
2003-01-30,369.869995,372.429993,369.679993,370.299988,370.299988,510500
2003-01-31,369.959991,370.239990,368.869995,370.010010,370.010010,311500
2003-02-03,370.339996,372.679993,370.119995,372.399994,372.399994,451200
2003-02-04,372.609985,373.380005,370.190002,373.369995,373.369995,915900
2003-02-05,373.299988,374.250000,372.540009,373.279999,373.279999,891700
2003-02-06,373.010010,379.320007,373.010010,379.100006,379.100006,1498100
2003-02-07,379.440002,382.709991,378.480011,378.950012,378.950012,1335300
2003-02-10,378.859985,379.269989,374.760010,375.480011,375.480011,1130900
2003-02-11,375.679993,379.570007,375.679993,379.140015,379.140015,1004000
2003-02-12,379.750000,382.250000,379.299988,380.260010,380.260010,1159200
2003-02-13,380.380005,382.670013,369.649994,370.250000,370.250000,1356200
2003-02-14,370.339996,370.859985,364.579987,368.709991,368.709991,830600
2003-02-17,null,null,null,null,null,null
2003-02-18,372.769989,373.600006,369.570007,370.450012,370.450012,1110300
2003-02-19,371.040009,372.510010,370.859985,371.179993,371.179993,1073500
2003-02-20,371.559998,371.739990,363.000000,364.420013,364.420013,1219000
2003-02-21,364.420013,364.420013,358.869995,359.529999,359.529999,762600
2003-02-24,361.010010,362.179993,359.950012,362.089996,362.089996,711900
2003-02-25,360.320007,360.320007,355.470001,356.760010,356.760010,525000
2003-02-26,358.320007,359.459991,355.600006,356.019989,356.019989,754800
2003-02-27,355.420013,358.890015,354.940002,358.890015,358.890015,798400
2003-02-28,360.160004,361.519989,359.339996,361.320007,361.320007,652300
2003-03-03,361.959991,367.670013,361.959991,367.670013,367.670013,794100
2003-03-04,366.989990,366.989990,362.579987,364.549988,364.549988,630100
2003-03-05,363.000000,363.000000,359.279999,359.899994,359.899994,544900
2003-03-06,360.200012,361.179993,358.959991,358.959991,358.959991,570900
2003-03-07,357.859985,358.480011,355.380005,358.480011,358.480011,509700
2003-03-10,358.420013,358.420013,353.029999,353.290009,353.290009,435900
2003-03-11,351.649994,351.670013,347.549988,350.980011,350.980011,555800
2003-03-12,350.179993,352.440002,350.179993,352.440002,352.440002,491400
2003-03-13,353.140015,353.920013,352.760010,353.480011,353.480011,465100
2003-03-14,356.000000,358.649994,356.000000,358.239990,358.239990,755700
2003-03-17,355.690002,355.690002,351.809998,354.609985,354.609985,533700
2003-03-18,359.829987,362.850006,359.269989,362.850006,362.850006,1128700
2003-03-19,362.029999,364.929993,359.970001,361.130005,361.130005,1086400
2003-03-20,363.549988,365.679993,360.700012,364.239990,364.239990,1176000
2003-03-21,364.410004,364.869995,362.739990,363.619995,363.619995,892500
2003-03-24,364.230011,365.170013,361.070007,361.279999,361.279999,663100
2003-03-25,358.899994,363.739990,358.609985,363.739990,363.739990,632400
2003-03-26,364.489990,368.940002,364.489990,368.140015,368.140015,952200
2003-03-27,367.850006,369.799988,367.850006,368.940002,368.940002,606500
2003-03-28,368.399994,369.529999,366.510010,369.529999,369.529999,683600
2003-03-31,367.950012,367.950012,363.869995,364.549988,364.549988,625500
2003-04-01,363.239990,363.510010,359.019989,362.220001,362.220001,599000
2003-04-02,359.799988,363.290009,359.410004,363.019989,363.019989,687300
2003-04-03,364.320007,365.119995,362.779999,365.119995,365.119995,704900
2003-04-04,365.709991,373.140015,365.709991,371.929993,371.929993,1421200
2003-04-07,null,null,null,null,null,null
2003-04-08,372.190002,378.119995,372.190002,375.820007,375.820007,1292800
2003-04-09,375.579987,376.820007,374.179993,376.200012,376.200012,1273400
2003-04-10,376.269989,378.049988,374.609985,375.019989,375.019989,1155300
2003-04-11,376.459991,383.359985,376.459991,383.359985,383.359985,1593400
2003-04-14,null,null,null,null,null,null
2003-04-15,null,null,null,null,null,null
2003-04-16,386.170013,388.519989,383.950012,386.540009,386.540009,1485500
2003-04-17,386.140015,387.250000,383.540009,384.630005,384.630005,1308500
2003-04-18,386.529999,388.019989,384.359985,384.500000,384.500000,1540600
2003-04-21,385.609985,386.890015,383.690002,385.500000,385.500000,1203500
2003-04-22,385.649994,386.130005,378.769989,378.970001,378.970001,1496600
2003-04-23,380.029999,381.220001,375.089996,375.390015,375.390015,947700
2003-04-24,375.859985,375.859985,369.709991,369.709991,369.709991,875600
2003-04-25,367.750000,368.529999,364.140015,368.529999,368.529999,895000
2003-04-28,367.600006,370.450012,366.899994,368.850006,368.850006,562300
2003-04-29,372.250000,374.059998,371.750000,372.920013,372.920013,800800
2003-04-30,374.059998,375.910004,372.399994,374.630005,374.630005,688800
2003-05-01,null,null,null,null,null,null
2003-05-02,374.899994,376.679993,373.609985,375.239990,375.239990,469100
2003-05-05,null,null,null,null,null,null
2003-05-06,376.230011,380.049988,376.230011,380.049988,380.049988,580100
2003-05-07,380.410004,383.750000,378.970001,379.450012,379.450012,1021700
2003-05-08,378.829987,379.799988,376.200012,378.200012,378.200012,798800
2003-05-09,379.380005,384.559998,379.019989,384.320007,384.320007,1152100
2003-05-12,385.359985,387.670013,383.489990,383.489990,383.489990,1134900
2003-05-13,387.100006,388.989990,385.809998,386.790009,386.790009,1116600
2003-05-14,386.779999,387.750000,384.630005,385.220001,385.220001,1057500
2003-05-15,null,null,null,null,null,null
2003-05-16,385.290009,386.869995,383.000000,383.000000,383.000000,895500
2003-05-19,381.940002,381.940002,377.850006,379.029999,379.029999,681800
2003-05-20,378.540009,383.480011,378.540009,382.970001,382.970001,818900
2003-05-21,384.100006,387.929993,384.100006,387.369995,387.369995,1160800
2003-05-22,388.790009,389.739990,386.489990,388.619995,388.619995,1455300
2003-05-23,390.290009,396.660004,390.290009,395.519989,395.519989,1580100
2003-05-26,395.540009,399.679993,395.540009,396.880005,396.880005,1312300
2003-05-27,396.510010,400.690002,396.359985,400.690002,400.690002,1045100
2003-05-28,401.640015,405.510010,401.640015,402.980011,402.980011,1497500
2003-05-29,403.100006,407.670013,401.529999,403.399994,403.399994,1265200
2003-05-30,405.679993,407.239990,401.739990,403.820007,403.820007,1260000
2003-06-02,404.350006,407.970001,404.320007,404.779999,404.779999,900300
2003-06-03,405.079987,405.630005,401.980011,403.690002,403.690002,778700
2003-06-04,403.750000,413.019989,403.750000,412.679993,412.679993,1148800
2003-06-05,413.820007,420.420013,413.820007,415.630005,415.630005,1583800
2003-06-06,417.760010,418.700012,414.640015,418.209991,418.209991,1136000
2003-06-09,418.579987,419.670013,416.829987,419.279999,419.279999,898300
2003-06-10,417.709991,424.049988,416.670013,424.049988,424.049988,1104700
2003-06-11,424.010010,425.089996,420.309998,422.600006,422.600006,1303000
2003-06-12,423.959991,431.940002,423.959991,431.730011,431.730011,1564200
2003-06-13,433.239990,443.299988,427.970001,427.970001,427.970001,2020700
2003-06-16,429.339996,434.769989,428.100006,429.750000,429.750000,784600
2003-06-17,429.809998,443.549988,429.809998,442.299988,442.299988,1366400
2003-06-18,445.779999,447.720001,440.399994,446.200012,446.200012,2215600
2003-06-19,447.010010,454.190002,444.769989,454.190002,454.190002,2935400
2003-06-20,453.920013,455.269989,450.790009,452.660004,452.660004,3158200
2003-06-23,454.040009,460.299988,454.040009,458.790009,458.790009,2539500
2003-06-24,458.279999,459.589996,448.799988,450.019989,450.019989,2664700
2003-06-25,450.809998,453.890015,445.529999,453.890015,453.890015,2005000
2003-06-26,453.929993,460.510010,453.250000,459.339996,459.339996,2824400
2003-06-27,461.799988,467.329987,456.459991,457.510010,457.510010,2950000
2003-06-30,459.070007,461.920013,457.239990,461.820007,461.820007,1736500
2003-07-01,null,null,null,null,null,null
2003-07-02,462.850006,477.730011,462.850006,477.730011,477.730011,2534400
2003-07-03,480.149994,492.959991,480.149994,489.799988,489.799988,4218500
2003-07-04,492.209991,498.049988,486.570007,495.720001,495.720001,5209700
2003-07-07,498.320007,499.970001,486.470001,489.329987,489.329987,5335600
2003-07-08,495.390015,498.179993,491.299988,496.640015,496.640015,5134300
2003-07-09,497.609985,498.660004,482.519989,482.519989,482.519989,3982000
2003-07-10,480.779999,480.779999,464.790009,474.279999,474.279999,3732900
2003-07-11,468.589996,484.459991,467.540009,484.390015,484.390015,3807600
2003-07-14,null,null,null,null,null,null
2003-07-15,490.119995,495.630005,488.980011,494.200012,494.200012,3577200
2003-07-16,498.829987,503.190002,496.579987,503.190002,503.190002,3031700
2003-07-17,503.619995,505.350006,494.670013,495.079987,495.079987,5000000
2003-07-18,495.540009,498.100006,491.079987,493.040009,493.040009,3573400
2003-07-21,495.700012,496.809998,486.440002,487.440002,487.440002,2308200
2003-07-22,487.429993,489.369995,481.029999,488.579987,488.579987,2213600
